Word	SAT	GSL	Og350	Og850	OgInt	OgNSt	Sw35	Sw207	Fry1k	Ox3k
actual _J	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
actually	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
actually_A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
actually 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
actually _A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
actuarial	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
actuarial_J	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
actuate	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
actuate_V	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
acuity	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
acuity_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
acumen	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
acumen_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
acute	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
acute_J	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ad 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
ad _N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
adage	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
adage_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
adamancy	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
adamancy_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
adamant	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
adamant_J	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
adapt	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
adapt_V	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
adapt 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
adapt _V	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
add	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
add_V	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
add 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
add _V	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
addendum	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
addendum_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
addiction	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
addiction_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
addition	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0
addition_N	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0
addition 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
addition _N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
additional 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
additional _J	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
addle	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
addle_V	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
addled	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
addled_J	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
address	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
address_N	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
address 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
address _N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
adept	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
adept_J	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
adept_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
adequate 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
adequate _J	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
adequately 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
adequately _A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
adhere	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
adhere_V	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
adherent	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
adherent_J	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
adhesion	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
adhesion_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
adjacent	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
adjacent_J	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
adjective	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
adjective_J	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
adjunct	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
adjunct_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
adjust 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
adjust _V	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
adjustment	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
adjustment_N	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
administration 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
administration _N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
admiration 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
admiration _N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
admire	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
admire_N	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
admire 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
admire _V	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
admission	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
admission_N	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
admit	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
admit_V	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
admit 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
admit _V	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
admonish	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
admonish_J	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
admonition	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
admonition_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
adopt	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
adopt_V	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
adopt 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
adopt _V	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
adoption	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
adoption_N	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
adorn	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
adorn_V	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
adroit	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
adroit_J	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
adulation	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
adulation_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
adult 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
adult _J	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
adulterate	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
adulterate_V	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
advance	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
advance_N	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
advance 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
advance _N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
advanced 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
advanced _J	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
advantage	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
advantage_N	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
advantage 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
advantage _N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
advent	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
advent_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
adventitious	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
adventitious_J	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
adventure	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
adventure_N	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
adventure 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
adventure _N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
adversary	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
adversary_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
adverse	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
adverse_J	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
adversity	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
adversity_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
advertise	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
advertise_V	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
advertise 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
advertise _V	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
advertisement	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
advertisement_N	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
advertisement 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
advertisement _N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
advertising 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
advertising _N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
advice	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
advice_N	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
advice 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
advice _N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
advise	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
advise_V	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
advise 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
advise _V	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
advocacy	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
advocacy_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
advocate	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
advocate_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
advocate_V	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
aerie	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
aerie_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
aesthete	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
aesthete_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
aesthetic	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
aesthetic_J	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
affable	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
affable_J	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
affair	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
affair_N	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
affair 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
affair _N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
affect 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
affect _V	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
affectation	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
affectation_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
affected	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
affected_V	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
affection 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
affection _N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
affidavit	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
affidavit_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
affiliation	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
affiliation_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
affinity	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
affinity_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
affirmation	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
affirmation_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
affix	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
affix_V	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
affliction	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
affliction_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
affluence	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
affluence_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
afford	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
afford_V	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
afford 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
afford _V	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
affront	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
affront_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
affront_V	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
afraid	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
afraid_J	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
afraid 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
afraid _J	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
africa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
africa_N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
after	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0
after_IN	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0
after 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
after _IN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
aftermath	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
aftermath_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
afternoon	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
afternoon_N	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
afternoon 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
afternoon _N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
afterward 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
afterward _A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
afterwards 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
afterwards _A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
again	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0
again_A	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0
again 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
again _A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
against	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0
against_IN	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0
against 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
against _IN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
age	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
age_N	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
age 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
age _N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
aged 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
aged _J	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
agency	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
agency_N	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
agency 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
agency _N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
agenda	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
agenda_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
agenda 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
agenda _N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
agent	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
agent_N	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
agent 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
agent _N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
agglomeration	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
agglomeration_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
aggrandize	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
aggrandize_V	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
aggregate	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
aggregate_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
aggregation	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
aggregation_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
aggressive 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
aggressive _J	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
aggressor	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
aggressor_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
aghast	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
aghast_J	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
agility	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
agility_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
agitate	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
agitate_V	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
agnostic	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
agnostic_J	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
agnostic_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ago	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
ago_A	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
ago 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
ago _IN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
agrarian	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
agrarian_J	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
agree	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
agree_V	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
agree 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
agree _V	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
agreed	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
agreed_V	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
agreement	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
agreement_N	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
agreement 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
agreement _N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
agriculture	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
agriculture_N	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ahead	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ahead_A	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ahead 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
ahead _A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
aid 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
aid _N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
aim	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
aim_N	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
aim 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
aim _N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
air	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0
air_N	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0
air 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
air _N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
aircraft 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
aircraft _N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
airplane	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
airplane_N	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
airport 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
airport _N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
alacrity	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
alacrity_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
alarm 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
alarm _N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
alarmed 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
alarmed _V	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
alarming 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
alarming _J	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
alchemist	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
alchemist_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
alchemy	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
